"EVENTID","IDATE","IYEAR","IMONTH","IDAY","APPROXDATE","EXTENDED","RESOLUTION","COUNTRY","COUNTRY_TXT","REGION","REGION_TXT","PROVSTATE","CITY","LATITUDE","LONGITUDE","SPECIFICITY","VICINITY","LOCATION","SUMMARY","CRIT1","CRIT2","CRIT3","DOUBTTERR","ALTERNATIVE","ALTERNATIVE_TXT","MULTIPLE","SUCCESS","SUICIDE","ATTACKTYPE1","ATTACKTYPE1_TXT","ATTACKTYPE2","ATTACKTYPE2_TXT","ATTACKTYPE3","ATTACKTYPE3_TXT","TARGTYPE1","TARGTYPE1_TXT","TARGSUBTYPE1","TARGSUBTYPE1_TXT","CORP1","TARGET1","NATLTY1","NATLTY1_TXT","TARGTYPE2","TARGTYPE2_TXT","TARGSUBTYPE2","TARGSUBTYPE2_TXT","CORP2","TARGET2","NATLTY2","NATLTY2_TXT","TARGTYPE3","TARGTYPE3_TXT","TARGSUBTYPE3","TARGSUBTYPE3_TXT","CORP3","TARGET3","NATLTY3","NATLTY3_TXT","GNAME","GSUBNAME","GNAME2","GSUBNAME2","GNAME3","GSUBNAME3","MOTIVE","GUNCERTAIN1","GUNCERTAIN2","GUNCERTAIN3","INDIVIDUAL","NPERPS","NPERPCAP","CLAIMED","CLAIMMODE","CLAIMMODE_TXT","CLAIM2","CLAIMMODE2","CLAIMMODE2_TXT","CLAIM3","CLAIMMODE3","CLAIMMODE3_TXT","COMPCLAIM","WEAPTYPE1","WEAPTYPE1_TXT","WEAPSUBTYPE1","WEAPSUBTYPE1_TXT","WEAPTYPE2","WEAPTYPE2_TXT","WEAPSUBTYPE2","WEAPSUBTYPE2_TXT","WEAPTYPE3","WEAPTYPE3_TXT","WEAPSUBTYPE3","WEAPSUBTYPE3_TXT","WEAPTYPE4","WEAPTYPE4_TXT","WEAPSUBTYPE4","WEAPSUBTYPE4_TXT","WEAPDETAIL","NKILL","NKILLUS","NKILLTER","NWOUND","NWOUNDUS","NWOUNDTE","PROPERTY","PROPEXTENT","PROPEXTENT_TXT","PROPVALUE","PROPCOMMENT","ISHOSTKID","NHOSTKID","NHOSTKIDUS","NHOURS","NDAYS","DIVERT","KIDHIJCOUNTRY","RANSOM","RANSOMAMT","RANSOMAMTUS","RANSOMPAID","RANSOMPAIDUS","RANSOMNOTE","HOSTKIDOUTCOME","HOSTKIDOUTCOME_TXT","NRELEASED","ADDNOTES","SCITE1","SCITE2","SCITE3","DBSOURCE","INT_LOG","INT_IDEO","INT_MISC","INT_ANY","RELATED"
"201401010062","2014-01-01","2014","1","1","","0","","92","India","6","South Asia","Chhattisgarh","Matda","18.793435","80.817976","2.0","0","The incident occurred in the Bijapur district of the state.","01/01/2014: Assailants abducted a police officer, Rup Singh Thakur, in Matda village, Chhattisgarh state, India. Thakur's body was discovered by police the following morning. No group claimed responsibility for the incident; however, sources attributed the attack to Maoists.","1","1","1","0","","","0.0","1","0","6","Hostage Taking (Kidnapping)","","","","","3","Police","25","Police Security Forces/Officers","Indian Police Service (IPS)","Assistant Constable: Rup Singh Thakur","92","India","","","","","","","","","","","","","","","","","Maoists","","","","","","","0.0","","","0","-99.0","0.0","0.0","","","","","","","","","","13","Unknown","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","","","","","1.0","1.0","0.0","-99.0","","","","0.0","","","","","","4","Hostage(s) killed (not during rescue attempt)","0.0","","""Naxals kill police jawan in Chhattisgarh,"" The Economic Times, January 2, 2014.","","","START Primary Collection","-9","-9","0","-9",""
"201401020003","2014-01-02","2014","1","2","","0","","104","Kenya","11","Sub-Saharan Africa","Kwale","Diani","-4.320864","39.573348","1.0","0","","01/02/2014: Assailants threw grenades into the Tandoori bar in Diani town, Kwale county, Kenya. At least ten people were wounded in the attack. No group claimed responsibility for the incident.","1","1","1","0","","","0.0","1","0","3","Bombing/Explosion","","","","","1","Business","11","Entertainment/Cultural/Stadium/Casino","Tandoori Bar","Nightclub","104","Kenya","","","","","","","","","","","","","","","","","Unknown","","","","","","","0.0","","","0","-99.0","0.0","0.0","","","","","","","","","","6","Explosives","7","Grenade","","","","","","","","","","","","","A hand grenade was used in the attack.","0","0","0","10","0","0","1","3.0","Minor (likely < $1 million)","-99.0","A night club was damaged in this attack.","0.0","","","","","","","","","","","","","","","","","""Injuries in Kenya grenade attack,"" BBC, January 2, 2014.","""10 people injured in a   grenade attack   on popular bar on Kenyan coast,"" UPI, January 2, 2014.","""Grenade attack at Kenyan coast wounds 10 -police,"" Reuters UK, January 2, 2014.","START Primary Collection","-9","-9","0","-9",""
"201401020005","2014-01-02","2014","1","2","","0","","153","Pakistan","6","South Asia","Balochistan","Wadh","27.342552","66.367922","1.0","0","","01/02/2014: A roadside bomb detonated near a civilian vehicle in Wadh town, Balochistan province, Pakistan. No injuries or damages were reported. Lashkar-e-Balochistan claimed responsibility for the incident.","1","1","1","0","","","0.0","1","0","3","Bombing/Explosion","","","","","14","Private Citizens & Property","73","Vehicles/Transportation","Not Applicable","Vehicle","153","Pakistan","","","","","","","","","","","","","","","","","Lashkar-e-Balochistan","","","","","","","0.0","","","0","-99.0","0.0","1.0","2","Call (post-incident)","","","","","","","","6","Explosives","12","Remote Trigger","","","","","","","","","","","","","A remote-detonated roadside bomb was used in the attack.","0","0","0","0","0","0","0","","","","","0.0","","","","","","","","","","","","","","","","","""Blast takes place in Khuzdar,"" Plus News Pakistan, January 2, 2014.","""Highlights: Pakistan Balochistan Press 4 January 2014,"" OSC Summary, January 4, 2014.","""Highlights: Pakistan Balochistan Press 3 January 2014,"" OSC Summary, January 3, 2014.","START Primary Collection","0","0","0","0",""
"201401020006","2014-01-02","2014","1","2","","0","","160","Philippines","5","Southeast Asia","North Cotabato","Pikit","7.054216","124.673096","1.0","0","","01/02/2014: Assailants attacked a military outpost in Pikit, North Cotabato, Philippines. Nine assailants were killed and at least 13 people, including two soldiers, were wounded in the attack. The Bangsamoro Islamic Freedom Movement (BIFM) claimed responsibility for the incident, stating that the attack was carried out in retaliation for an incident in which soldiers had harassed Muslim farmers in the area.","1","1","0","1","1.0","Insurgency/Guerilla Action","0.0","1","0","2","Armed Assault","","","","","4","Military","27","Military Barracks/Base/Headquarters/Checkpost","Philippine Army (PA)","Outpost","160","Philippines","","","","","","","","","","","","","","","","","Bangsamoro Islamic Freedom Movement (BIFM)","","","","","","The Bangsamoro Islamic Freedom Movement (BIFM) claimed responsibility for the incident, stating that the attack was carried out in retaliation for an incident in which soldiers had harassed Muslim farmers in the area.","0.0","","","0","-99.0","0.0","1.0","8","Personal claim","","","","","","","","5","Firearms","5","Unknown Gun Type","","","","","","","","","","","","","","9","0","9","13","0","13","-9","","","","It is unknown if any property was damaged in this attack.","0.0","","","","","","","","","","","","","","","","Casualty numbers for this attack represent an equal division of the total number killed and wounded covering incidents 201401020006, 201401020043, and 201401020044.","""Philippine army says nine Muslim   rebels   slain in attacks,"" Agence France Presse -- English, January 3, 2014.","""9 Muslim rebels slain in attacks,"" The Statesman, January 3, 2014.","""Highlights: Philippine Terrorism Issues 31 December 2013-13 January 2014,"" OSC Summary, December 31, 2013.","START Primary Collection","0","0","0","0",""
"201401020007","2014-01-02","2014","1","2","","0","","182","Somalia","11","Sub-Saharan Africa","Bay","Baidoa","3.115641","43.646581","1.0","1","Incident occurred in the Gofgadud area","01/02/2014: A roadside bomb detonated near the vehicle of a village chief in Gofgadud area outside of Baidoa city, Bay region, Somalia. Three people, including village chief Abdullahi Abdi Enow, and two soldiers, were killed in the blast. Al-Shabaab claimed responsibility for the incident.","1","1","1","0","","","0.0","1","0","3","Bombing/Explosion","","","","","2","Government (General)","18","Government Personnel (excluding police, military)","Government of Goof Gaduud","Village Chief: Abdullahi Abdi Enow","182","Somalia","","","","","","","","","","","","","","","","","Al-Shabaab","","","","","","","0.0","","","0","-99.0","0.0","1.0","10","Unknown","","","","","","","","6","Explosives","16","Unknown Explosive Type","","","","","","","","","","","","","A roadside bomb was used in the attack.","3","0","0","0","0","0","1","3.0","Minor (likely < $1 million)","-99.0","A restaurant was damaged in this attack.","0.0","","","","","","","","","","","","","","","","Casualty numbers for this incident conflict across sources. Following GTD protocol, the lowest reliable estimates were damaged in this attack.","""Somalia: Village Official Injured in Militant Bomb Attack Dies,"" Keydmedia, January 18, 2014.","""SOCAFRICA: Al-Shabaab Incident Tracker, 2-8 Jan 2014,"" SOCAFRICA, January 2, 2014.","","START Primary Collection","0","0","0","0",""
"201401020008","2014-01-02","2014","1","2","","0","","205","Thailand","5","Southeast Asia","Narathiwat","Romsai","6.07164","101.754635","1.0","0","The incident took place in Sukhirin district.","01/02/2014: A remote-controlled explosive device detonated in front of Juebor mosque in Romsai subdistrict, Narathiwat province, Thailand. After the blast, assailants opened fire on the nearby Ranger unit, injuring one solider. No group claimed responsibility for the incident; however, police attributed the attack to separatists.","1","1","1","0","","","0.0","1","0","3","Bombing/Explosion","2","Armed Assault","","","15","Religious Figures/Institutions","86","Place of Worship","Juebor Mosque","Mosque","205","Thailand","4","Military","39","Paramilitary","Thahan Phran","Rangers","205","Thailand","","","","","","","","","Separatists","","","","","","","0.0","","","0","-99.0","0.0","0.0","","","","","","","","","","6","Explosives","16","Unknown Explosive Type","5","Firearms","2","Automatic or Semi-Automatic Rifle","","","","","","","","","A roadside bomb and M16 rifles were used in the attack.","0","0","0","1","0","0","-9","","","","It is unknown if an electric pole was damaged in this attack.","0.0","","","","","","","","","","","","","","","","","""Thailand: Civilian dies, soldier hurt in shooting, bombing,"" Bangkok Post Online, January 4, 2014.","""Thailand: Ranger wounded, civilian slain in South,"" Bangkok Post Online, January 3, 2014.","""Thailand: Civilian dies, soldier hurt in shooting, bombing,"" Thai News Service, January 7, 2014.","START Primary Collection","-9","-9","0","-9",""
"201401020009","2014-01-02","2014","1","2","","0","","228","Yemen","10","Middle East & North Africa","Adan","Aden","12.849085","45.037275","1.0","0","The incident took place in the Qalua area of the city.","01/02/2014: Gunmen fired on a senior Yemeni intelligence officer outside of his home in the Qalua neighborhood of Aden city, Adan governorate, Yemen. The officer, Colonel Marwan Al-Muqbali, was killed in the attack. No group claimed responsibility for the incident; however, officials suspected that Al-Qaida in the Arabian Peninsula (AQAP) was involved.","1","1","1","0","","","0.0","1","0","1","Assassination","","","","","2","Government (General)","20","Intelligence","Political Security Organization (PSO)","Intelligence Officer: Colonel Marwan al-Muqbali","228","Yemen","","","","","","","","","","","","","","","","","Al-Qaida in the Arabian Peninsula (AQAP)","","","","","","","1.0","","","0","-99.0","0.0","0.0","","","","","","","","","","5","Firearms","5","Unknown Gun Type","","","","","","","","","","","","","","1","0","0","0","0","0","0","","","","","0.0","","","","","","","","","","","","","","","","","""Yemeni al Qaeda claims responsibility for Aden bombing, vows more attacks,"" Reuters, January 2, 2014.","""Yemen: Senior Intelligence Officer Shot Dead in Aden,"" Yemen Post, January 2, 2014.","""Xinhua: One Yemeni Officer Shot Dead By Gunmen In Aden City,"" Xinhua, January 2, 2014.","START Primary Collection","0","1","0","1",""
"201401020010","2014-01-02","2014","1","2","","0","","95","Iraq","10","Middle East & North Africa","Baghdad","Baghdad","33.303567","44.371771","1.0","0","The incident took place in the Shaab area.","01/02/2014: An explosive device detonated on a bus in the Shaab area of Baghdad city, Baghdad governorate, Iraq. Four people were killed and six others were wounded in the blast. No group claimed responsibility for the attack.","1","1","1","0","","","0.0","1","0","3","Bombing/Explosion","","","","","19","Transportation","99","Bus (excluding tourists)","Unknown","Public Minibus","95","Iraq","","","","","","","","","","","","","","","","","Unknown","","","","","","","0.0","","","0","-99.0","0.0","0.0","","","","","","","","","","6","Explosives","29","Sticky Bomb","","","","","","","","","","","","","A bomb stuck onto a public bus was used in the attack.","4","0","0","6","0","0","1","3.0","Minor (likely < $1 million)","-99.0","The public bus was damaged in this attack.","0.0","","","","","","","","","","","","","","","","Casualty numbers conflict across sources. Following GTD protocol, the majority estimates are reported here.","""Truck Bombing Hits Northern Iraqi City,"" Radio Free Europe, January 2, 2014.","""Iraq: Roundup of Security Incidents 30 December 2013-06 January 2014,"" OSC Summary, January 7, 2014.","""Bombing in northern Iraq city kills 19,"" IRIB World Service, January 2, 2014.","START Primary Collection","-9","-9","0","-9",""
"201401020011","2014-01-02","2014","1","2","","0","","95","Iraq","10","Middle East & North Africa","Diyala","Balad Ruz","33.693946","45.067425","1.0","0","","01/02/2014: A suicide bomber detonated an explosives-laden vehicle at a car dealership in Balad Ruz city, Diyala governorate, Iraq. In addition to the assailant, 15 people were killed and 30 others were injured in the blast. No group claimed responsibility; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).","1","1","1","0","","","0.0","1","1","3","Bombing/Explosion","","","","","1","Business","7","Retail/Grocery/Bakery","Unknown","Car Dealership","95","Iraq","","","","","","","","","","","","","","","","","Islamic State of Iraq and the Levant (ISIL)","","","","","","","0.0","","","0","1.0","0.0","0.0","","","","","","","","","","6","Explosives","15","Vehicle","","","","","","","","","","","","","","16","0","1","30","0","0","1","3.0","Minor (likely < $1 million)","-99.0","Fourteen civilian vehicles were damaged in this attack.","0.0","","","","","","","","","","","","","","","","Casualty numbers conflict across sources. According to GTD protocol, the most recent estimates are reported here.","""Suicide car bomber kills at least 12 in Iraq,"" Reuters, January 2, 2014.","""Suicide bombing kills 16 in Iraqi town,"" CNN, January 2, 2014.","""15 killed, 30 wounded in   bombing attack   in Iraq - UPDATED,"" Azeri-Press news agency (APA), January 3, 2014.","START Primary Collection","0","1","0","1",""
"201401020014","2014-01-01","2014","1","1","","0","","95","Iraq","10","Middle East & North Africa","Kirkuk","Kirkuk","35.452112","44.375464","1.0","0","The incident occurred in the Nasr neighborhood in the city.","01/01/2014: An explosive device detonated near the home of a member of the Iraqi army in Nasr neighborhood, Kirkuk city, Kirkuk, Iraq. No one was wounded but the home was seriously damaged in the blast. No group claimed responsibility for the incident.","1","1","0","1","1.0","Insurgency/Guerilla Action","0.0","1","0","3","Bombing/Explosion","","","","","4","Military","34","Military Personnel (soldiers, troops, officers, forces)","Iraqi Army","Residence of Soldier","95","Iraq","","","","","","","","","","","","","","","","","Unknown","","","","","","","0.0","","","0","-99.0","0.0","0.0","","","","","","","","","","6","Explosives","16","Unknown Explosive Type","","","","","","","","","","","","","","0","0","0","0","0","0","1","3.0","Minor (likely < $1 million)","-99.0","A home was damaged in this attack.","0.0","","","","","","","","","","","","","","","","","""Iraq: Roundup of Security Incidents 30 December 2013-06 January 2014,"" OSC Summary, January 7, 2014.","""Two IEDs detonated in front of houses belonging to security elements in Kirkuk,"" National Iraq News Agency, January 2, 2014.","","START Primary Collection","-9","-9","0","-9",""
"201401020015","2014-01-02","2014","1","2","","0","","95","Iraq","10","Middle East & North Africa","Nineveh","Mosul","36.354146","43.143571","1.0","0","The incident occurred at the al-Ma’ash market in the city.","01/02/2014: An explosive device detonated on the road in Suq al-Ma'ash area, Mosul city, Nineveh governorate, Iraq. One person was killed and another person was wounded in the blast. No group claimed responsibility for the incident.","1","1","1","0","","","0.0","1","0","3","Bombing/Explosion","","","","","14","Private Citizens & Property","67","Unnamed Civilian/Unspecified","Not Applicable","Civilians","95","Iraq","","","","","","","","","","","","","","","","","Unknown","","","","","","","0.0","","","0","-99.0","0.0","0.0","","","","","","","","","","6","Explosives","16","Unknown Explosive Type","","","","","","","","","","","","","A roadside bomb was used in the attack.","1","0","0","1","0","0","-9","","","","It is unknown if any property was damaged in this attack.","0.0","","","","","","","","","","","","","","","","","""Iraq: Roundup of Security Incidents 30 December 2013-06 January 2014,"" OSC Summary, January 7, 2014.","","","START Primary Collection","-9","-9","0","-9",""
"201401020016","2014-01-02","2014","1","2","","0","","95","Iraq","10","Middle East & North Africa","Baghdad","Baghdad","33.303567","44.371771","1.0","0","Incident occurred in the Al-Dawrah area","01/02/2014: An explosive device detonated in Al-Dawrah area, Baghdad city, Baghdad governorate, Iraq. Two people were killed and five others were wounded in the blast. No group claimed responsibility for the incident.","1","1","1","0","","","0.0","1","0","3","Bombing/Explosion","","","","","14","Private Citizens & Property","67","Unnamed Civilian/Unspecified","Not Applicable","Civilians","95","Iraq","","","","","","","","","","","","","","","","","Unknown","","","","","","","0.0","","","0","-99.0","0.0","0.0","","","","","","","","","","6","Explosives","16","Unknown Explosive Type","","","","","","","","","","","","","","2","0","0","5","0","0","-9","","","","It is unknown if any property was damaged in this attack.","0.0","","","","","","","","","","","","","","","","","""Iraq: Roundup of Security Incidents 30 December 2013-06 January 2014,"" OSC Summary, January 7, 2014.","","","START Primary Collection","-9","-9","0","-9",""
"201401020017","2014-01-02","2014","1","2","","0","","95","Iraq","10","Middle East & North Africa","Nineveh","Mosul","36.354146","43.143571","1.0","0","The incident took place in the al-Rifai area of the city.","01/02/2014: A roadside bomb detonated near a convoy in Al-Rifai area, Mosul city, Nineveh governorate, Iraq. Four police officers were wounded in the blast. No group claimed responsibility for the incident.","1","1","1","0","","","0.0","1","0","3","Bombing/Explosion","","","","","3","Police","23","Police Patrol (including vehicles and convoys)","Iraqi Police Service (IPS)","Convoy of Major Umar Isa","95","Iraq","","","","","","","","","","","","","","","","","Unknown","","","","","","","0.0","","","0","-99.0","0.0","0.0","","","","","","","","","","6","Explosives","16","Unknown Explosive Type","","","","","","","","","","","","","A roadside bomb was used in the attack.","0","0","0","4","0","0","-9","","","","It is unknown if any property was damaged in this attack.","0.0","","","","","","","","","","","","","","","","","""Truck Bombing Hits Northern Iraqi City,"" Radio Free Europe, January 2, 2014.","""Iraq: Roundup of Security Incidents 30 December 2013-06 January 2014,"" OSC Summary, January 7, 2014.","","START Primary Collection","-9","-9","0","-9",""
"201401020018","2014-01-02","2014","1","2","","0","","95","Iraq","10","Middle East & North Africa","Saladin","Unknown","34.542762","43.494015","4.0","0","The incident took place between Baiji and Fathah.","01/02/2014: An explosive device detonated on the Kirkuk-Ceyhan pipeline between Fathah and Baiji cities in Saladin governorate, Iraq. Damages from the blast halted the flow of oil to the Turkish port of Ceyhan city. No group claimed responsibility for the incident.","1","1","1","0","","","0.0","1","0","3","Bombing/Explosion","","","","","21","Utilities","108","Oil","North Oil Company (NOC)","Kirkuk-Ceyhan Oil Pipeline","95","Iraq","","","","","","","","","","","","","","","","","Unknown","","","","","","","0.0","","","0","-99.0","0.0","0.0","","","","","","","","","","6","Explosives","16","Unknown Explosive Type","","","","","","","","","","","","","","0","0","0","0","0","0","1","4.0","Unknown","-99.0","An oil pipeline was damaged in this attack.","0.0","","","","","","","","","","","","","","","","","""Iraq oil pipeline bombed, pumping halted,"" Agence France Presse -- English, January 2, 2014.","""Iraq: Roundup of Security Incidents 30 December 2013-06 January 2014,"" OSC Summary, January 7, 2014.","""Oil supplies from Iraq to Turkey halt after Kurku-Ceyhan pipeline blast,"" Hydrocarbons Technology, January 3, 2014.","START Primary Collection","-9","-9","0","-9",""
"201401020020","2014-01-02","2014","1","2","","0","","229","Democratic Republic of the Congo","11","Sub-Saharan Africa","North Kivu","Beni","0.495944","29.459606","1.0","0","","01/02/2014: Assailants ambushed a military convoy near the town of Beni, North Kivu province, Democratic Republic of the Congo. Colonel Mamadou Ndala, the Congolese commander in charge of military operations, was killed in the attack, along with three other soldiers. Additionally, eight soldiers were injured. No group claimed responsibility for the incident; however, sources attributed the attack to the Allied Democratic Forces (ADF).","1","1","0","1","1.0","Insurgency/Guerilla Action","0.0","1","0","1","Assassination","","","","","4","Military","29","Military Unit/Patrol/Convoy","Congolese Army","Convoy of Colonel: Mamadou Ndala","229","Democratic Republic of the Congo","","","","","","","","","","","","","","","","","Allied Democratic Forces (ADF)","National Army for the Liberation of Uganda (NALU)","","","","","","0.0","","","0","-99.0","0.0","0.0","","","","","","","","","","6","Explosives","11","Projectile (rockets, mortars, RPGs, etc.)","5","Firearms","2","Automatic or Semi-Automatic Rifle","","","","","","","","","Rockets and machine guns were used in the attack.","4","0","0","8","0","0","1","4.0","Unknown","-99.0","The military convoy carrying the victims was damaged in this attack.","0.0","","","","","","","","","","","","","","","","Casualty numbers conflict across sources. Following GTD protocol, the majority estimates are reported here.","""Congolese commander killed in eastern Congo,"" Associated Press Online, January 2, 2014.","""DRC commander killed in ambush,"" Al Jazeera, January 2, 2014.","""Army commander in eastern Congo killed in ambush,"" Reuters, January 2, 2014.","START Primary Collection","0","1","0","1",""
"201401020021","2014-01-02","2014","1","2","","0","","95","Iraq","10","Middle East & North Africa","Nineveh","Hammam al-Alil","36.158559","43.255099","1.0","0","","01/02/2014: Assailants attacked a police security checkpoint in Hamam Al-Alil area, Nineveh governorate, Iraq. Two assailants were killed in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).","1","1","1","0","","","0.0","1","0","2","Armed Assault","","","","","3","Police","24","Police Checkpoint","Federal Police","Checkpoint","95","Iraq","","","","","","","","","","","","","","","","","Islamic State of Iraq and the Levant (ISIL)","","","","","","","0.0","","","0","3.0","0.0","0.0","","","","","","","","","","5","Firearms","5","Unknown Gun Type","","","","","","","","","","","","","","2","0","2","0","0","0","-9","","","","It is unknown if any property was damaged in this attack.","0.0","","","","","","","","","","","","","","","","","""Iraq: Roundup of Security Incidents 30 December 2013-06 January 2014,"" OSC Summary, January 7, 2014.","""3 Gunmen killed, 6 wounded south of Mosul,"" National Iraq News Agency, January 2, 2014.","","START Primary Collection","0","1","0","1",""
"201401020022","2014-01-02","2014","1","2","","0","","95","Iraq","10","Middle East & North Africa","Baghdad","Baghdad","33.303567","44.371771","1.0","0","Incident occurred in Al-Harkawiyah area","01/02/2014: Gunmen attacked a military barracks in Al-Harkawiyah area, Baghdad city, Baghdad governorate, Iraq. Two soldiers and two assailants were killed, while an unknown number of soldiers and assailants were wounded in the attack. No group claimed responsibility for the incident; however, the attack was attributed to the Islamic State of Iraq and the Levant (ISIL).","1","1","0","1","1.0","Insurgency/Guerilla Action","0.0","1","0","2","Armed Assault","","","","","4","Military","27","Military Barracks/Base/Headquarters/Checkpost","Iraqi Armed Forces","Barracks","95","Iraq","","","","","","","","","","","","","","","","","Islamic State of Iraq and the Levant (ISIL)","","","","","","","0.0","","","0","-99.0","0.0","0.0","","","","","","","","","","5","Firearms","5","Unknown Gun Type","","","","","","","","","","","","","","4","0","2","","0","","-9","","","","It is unknown if any property was damaged in this attack.","0.0","","","","","","","","","","","","","","","","Casualty numbers conflict across sources. Following GTD protocol, the lowest estimates are reported here.","""Bombings, shootings kill at least 26 across Iraq,"" Columbus Dispatch, January 3, 2014.","""3 soldiers killed, 7+ wounded in Latifiya,"" Aswat al Iraq, January 2, 2014.","""Clashes in Fallujah, Ramadi, as suicide bombs hit northeastern Iraq,"" GlobalPost, January 2, 2014.","START Primary Collection","0","1","0","1",""
"201401020023","2014-01-02","2014","1","2","January 2, 2014","0","","95","Iraq","10","Middle East & North Africa","Nineveh","Mosul","36.354146","43.143571","1.0","1","The incident took place in the al-Qawsiyat area.","01/02/2014: Gunmen fired on an army security checkpoint in Al-Qawsiyat area, north of Mosul city, Nineveh governorate, Iraq. One soldier was killed in the attack. No group claimed responsibility for the incident.","1","1","0","1","1.0","Insurgency/Guerilla Action","0.0","1","0","2","Armed Assault","","","","","4","Military","36","Military Checkpoint","Iraqi Army","Checkpoint","95","Iraq","","","","","","","","","","","","","","","","","Unknown","","","","","","","0.0","","","0","-99.0","0.0","0.0","","","","","","","","","","5","Firearms","5","Unknown Gun Type","","","","","","","","","","","","","","1","0","0","0","0","0","0","","","","","0.0","","","","","","","","","","","","","","","","","""Iraq: Roundup of Security Incidents 30 December 2013-06 January 2014,"" OSC Summary, January 7, 2014.","","","START Primary Collection","-9","-9","0","-9",""
"201401020024","2014-01-02","2014","1","2","","0","","110","Lebanon","10","Middle East & North Africa","Mount Lebanon","Haret Hraik","33.851602","35.51187","1.0","0","","01/02/2014: A suicide bomber detonated an explosives-laden vehicle in Haret Hraik town, Mount Lebanon governorate, Lebanon. In addition to the assailant, five people were killed and 66 others were wounded in the attack. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident.","1","1","1","0","","","0.0","1","1","3","Bombing/Explosion","","","","","14","Private Citizens & Property","67","Unnamed Civilian/Unspecified","Not Applicable","Civilians","110","Lebanon","","","","","","","","","","","","","","","","","Islamic State of Iraq and the Levant (ISIL)","","","","","","The specific motive is unknown; however, sources speculated that the attack, which targeted a Hezbollah stronghold, is part of a larger trend of sectarian violence related to Hizballah's support for President Bashar Al-Assad in Syria.","0.0","","","0","-99.0","0.0","1.0","10","Unknown","","","","","","","","6","Explosives","15","Vehicle","","","","","","","","","","","","","","6","0","1","66","0","0","1","3.0","Minor (likely < $1 million)","-99.0","Several vehicles and a building were damaged in this attack.","0.0","","","","","","","","","","","","","","","","Casualty numbers for this attack conflict across sources. Following GTD protocol, the majority reliable estimates are reported here.","""Qaida-linked group claims Beirut bombing,"" Jerusalem Post, January 4, 2014.","""Deadly car bomb blast in Beirut,"" Guardian.co.uk, January 2, 2014.","""Large explosion hits Hezbollah stronghold in southern Beirut,"" Deutsche Welle, January 2, 2014.","START Primary Collection","1","1","0","1",""
"201401020025","2014-01-02","2014","1","2","","0","","95","Iraq","10","Middle East & North Africa","Babil","Latifiyah","32.982932","44.361597","1.0","0","","01/02/2014: An explosive device detonated at a market in Latifiyah, Babil, Iraq. At least four people were killed and 11 more were injured in the blast. No group claimed responsibility for the incident.","1","1","1","0","","","0.0","1","0","3","Bombing/Explosion","","","","","14","Private Citizens & Property","74","Marketplace/Plaza/Square","Unknown","Market","95","Iraq","","","","","","","","","","","","","","","","","Unknown","","","","","","","0.0","","","0","-99.0","0.0","0.0","","","","","","","","","","6","Explosives","16","Unknown Explosive Type","","","","","","","","","","","","","A roadside bomb was used in the attack.","4","0","0","11","0","0","1","3.0","Minor (likely < $1 million)","-99.0","The market was damaged in this attack.","0.0","","","","","","","","","","","","","","","","","""Bombings, shootings kill at least 26 across Iraq,"" Columbus Dispatch, January 3, 2014.","""Clashes in Fallujah, Ramadi, as suicide bombs hit northeastern Iraq,"" GlobalPost, January 2, 2014.","","START Primary Collection","-9","-9","0","-9",""
